order_id,customer_id,order_date,status
5091,192,2025-12-19,Delivered
5092,137,2026-01-08,Delivered
5093,882,2026-02-22,Cancelled
5094,396,2025-12-31,Delivered
5095,974,2025-08-25,Cancelled
5096,101,2025-06-18,Delivered
5097,449,2025-03-21,Delivered
5098,223,2025-03-30,Shipped
5099,65,2025-03-22,Shipped
5100,659,2025-07-25,Shipped
5101,939,2026-01-28,Delivered
5102,780,2025-07-24,Shipped
5103,451,2025-09-15,Cancelled
5104,608,2025-12-12,Shipped
5105,259,2025-07-14,Delivered
5106,510,2025-08-16,Delivered
5107,109,2025-07-02,Shipped
5108,827,2025-05-12,Cancelled
5109,107,2025-09-04,Cancelled
5110,687,2025-09-16,Delivered
5111,77,2025-12-05,Cancelled
5112,974,2025-06-28,Shipped
5113,507,2025-11-22,Shipped
5114,163,2025-07-16,Delivered
5115,606,2025-09-04,Cancelled
5116,987,2025-12-25,Cancelled
5117,735,2025-05-08,Delivered
5118,655,2025-11-02,Cancelled
5119,625,2025-09-02,Delivered
5120,479,2025-08-12,Shipped
5121,83,2025-04-19,Delivered
5122,33,2025-05-10,Cancelled
5123,297,2025-08-10,Delivered
5124,946,2025-03-20,Cancelled
5125,469,2025-11-13,Delivered
5126,704,2026-01-30,Delivered
5127,132,2025-11-30,Cancelled
5128,110,2025-06-01,Shipped
5129,847,2025-12-19,Shipped
5130,527,2026-02-08,Delivered
5131,259,2025-09-24,Cancelled
5132,225,2025-10-22,Shipped
5133,862,2025-10-06,Cancelled
5134,920,2025-10-18,Delivered
5135,66,2025-07-31,Shipped
5136,509,2026-02-06,Shipped
5137,890,2025-05-05,Cancelled
5138,65,2025-05-21,Cancelled
5139,196,2025-12-02,Shipped
5140,757,2025-05-07,Delivered
5141,851,2025-07-21,Delivered
5142,5,2025-09-11,Cancelled
5143,369,2026-01-16,Shipped
5144,903,2025-05-15,Cancelled
5145,380,2026-01-18,Shipped
5146,276,2025-10-09,Cancelled
5147,970,2026-03-09,Shipped
5148,89,2025-03-18,Cancelled
5149,559,2025-03-18,Shipped
5150,238,2025-11-24,Shipped
5151,561,2025-11-09,Shipped
5152,393,2025-05-24,Shipped
5153,904,2025-10-05,Shipped
5154,968,2026-02-07,Cancelled
5155,331,2026-01-13,Cancelled
5156,381,2025-05-06,Delivered
5157,559,2025-07-06,Cancelled
5158,322,2025-09-12,Shipped
5159,792,2025-11-02,Cancelled
5160,138,2025-04-10,Shipped
5161,974,2025-11-05,Shipped
5162,29,2025-09-27,Delivered
5163,702,2025-04-08,Shipped
5164,349,2025-06-03,Shipped
5165,897,2025-08-06,Shipped
5166,252,2025-12-25,Cancelled
5167,358,2026-02-08,Delivered
5168,633,2026-02-11,Delivered
5169,305,2025-04-04,Cancelled
5170,93,2025-12-31,Cancelled
5171,373,2026-01-28,Shipped
5172,345,2025-07-03,Delivered
5173,617,2026-02-12,Shipped
5174,302,2026-02-25,Delivered
5175,389,2025-12-15,Cancelled
5176,985,2025-07-18,Cancelled
5177,122,2025-11-13,Cancelled
5178,337,2025-04-18,Cancelled
5179,197,2026-03-11,Delivered
5180,691,2025-04-26,Shipped
5181,133,2025-05-13,Delivered
5182,651,2025-06-04,Delivered
5183,373,2025-08-11,Cancelled
5184,407,2025-09-24,Delivered
5185,170,2025-12-02,Shipped
5186,216,2025-06-13,Delivered
5187,578,2026-03-05,Cancelled
5188,917,2025-12-04,Shipped
5189,105,2025-12-05,Shipped
5190,930,2025-09-18,Delivered
5191,909,2025-09-25,Cancelled
5192,233,2026-01-12,Cancelled
5193,153,2025-06-15,Shipped
5194,837,2025-07-19,Delivered
5195,716,2025-05-06,Cancelled
5196,783,2025-11-19,Cancelled
5197,144,2026-02-04,Delivered
5198,957,2026-01-15,Delivered
5199,953,2025-06-29,Cancelled
5200,100,2026-01-13,Cancelled
5201,667,2025-10-03,Shipped
5202,603,2025-10-05,Shipped
5203,703,2025-06-06,Shipped
5204,975,2025-11-06,Delivered
5205,557,2025-11-07,Shipped
5206,138,2025-08-21,Shipped
5207,131,2026-02-25,Cancelled
5208,473,2025-11-24,Cancelled
5209,922,2025-05-09,Shipped
5210,58,2025-07-01,Delivered
5211,513,2025-08-31,Delivered
5212,828,2025-07-09,Delivered
5213,837,2025-05-30,Delivered
5214,462,2025-08-09,Shipped
5215,781,2025-05-30,Delivered
5216,646,2026-01-08,Shipped
5217,807,2025-09-19,Cancelled
5218,425,2025-10-03,Cancelled
5219,540,2025-11-23,Shipped
5220,780,2025-11-16,Shipped
5221,206,2025-05-10,Cancelled
5222,161,2026-01-08,Cancelled
5223,462,2025-06-30,Cancelled
5224,881,2025-06-15,Delivered
5225,117,2026-02-01,Cancelled
5226,818,2026-01-24,Delivered
5227,469,2025-08-26,Shipped
5228,954,2025-07-12,Cancelled
5229,849,2025-09-04,Delivered
5230,976,2025-07-19,Cancelled
5231,337,2025-05-18,Shipped
5232,133,2025-04-18,Delivered
5233,265,2025-05-03,Delivered
5234,832,2025-09-05,Shipped
5235,762,2025-09-06,Cancelled
5236,874,2025-06-25,Shipped
5237,113,2026-01-27,Delivered
5238,480,2025-06-21,Cancelled
5239,133,2025-05-07,Shipped
5240,917,2026-01-16,Delivered
5241,948,2026-02-26,Cancelled
5242,431,2025-10-01,Cancelled
5243,500,2025-11-03,Cancelled
5244,737,2025-11-26,Delivered
5245,623,2025-05-31,Delivered
5246,162,2025-05-26,Cancelled
5247,614,2025-10-23,Shipped
5248,642,2025-07-09,Cancelled
5249,904,2026-01-03,Shipped
5250,21,2025-06-22,Cancelled
5251,568,2025-03-13,Shipped
5252,93,2025-04-07,Delivered
5253,636,2025-12-10,Delivered
5254,83,2026-02-20,Shipped
5255,590,2025-03-12,Cancelled
5256,111,2025-06-06,Cancelled
5257,534,2026-01-29,Delivered
5258,936,2026-02-05,Delivered
5259,868,2025-05-23,Cancelled
5260,336,2025-07-24,Delivered
5261,7,2025-04-01,Cancelled
5262,750,2025-08-17,Shipped
5263,917,2025-10-25,Cancelled
5264,928,2025-12-05,Cancelled
5265,267,2025-07-07,Shipped
5266,976,2026-01-18,Delivered
5267,139,2025-06-09,Cancelled
5268,231,2025-03-21,Cancelled
5269,692,2025-03-14,Shipped
5270,797,2025-04-15,Shipped
5271,575,2025-10-27,Cancelled
5272,242,2025-07-23,Delivered
5273,498,2025-08-02,Cancelled
5274,468,2025-10-25,Cancelled
5275,363,2025-07-18,Delivered
5276,968,2025-05-24,Delivered
5277,780,2025-12-31,Delivered
5278,13,2025-05-26,Cancelled
5279,14,2025-06-06,Delivered
5280,381,2025-11-05,Shipped
5281,970,2025-09-05,Delivered
5282,484,2025-06-26,Cancelled
5283,758,2025-05-28,Shipped
5284,381,2026-01-19,Cancelled
5285,416,2026-03-09,Cancelled
5286,146,2025-03-26,Cancelled
5287,593,2025-12-07,Cancelled
5288,683,2026-03-04,Cancelled
5289,139,2025-03-30,Shipped
5290,913,2025-06-21,Shipped
5291,421,2026-02-08,Shipped
5292,301,2025-09-05,Shipped
5293,509,2025-07-30,Shipped
5294,868,2026-02-01,Cancelled
5295,855,2025-09-16,Cancelled
5296,72,2025-04-22,Delivered
5297,328,2025-10-14,Shipped
5298,733,2025-12-13,Shipped
5299,846,2025-09-08,Delivered
5300,277,2025-09-28,Delivered
5301,103,2025-11-13,Cancelled
5302,653,2025-09-28,Cancelled
5303,433,2025-08-12,Cancelled
5304,509,2026-01-15,Shipped
5305,40,2025-04-28,Cancelled
5306,609,2025-08-18,Cancelled
5307,287,2025-07-03,Cancelled
5308,483,2025-04-21,Cancelled
5309,141,2025-10-15,Cancelled
5310,286,2025-12-16,Delivered
5311,917,2025-10-16,Cancelled
5312,399,2025-05-28,Delivered
5313,249,2025-10-19,Cancelled
5314,103,2025-10-22,Cancelled
5315,740,2025-10-12,Shipped
5316,795,2025-08-25,Shipped
5317,431,2025-10-09,Shipped
5318,970,2025-07-26,Shipped
5319,952,2025-12-20,Shipped
5320,951,2025-06-27,Shipped
5321,984,2025-11-06,Shipped
5322,886,2025-07-16,Delivered
5323,385,2025-03-27,Shipped
5324,209,2025-09-10,Shipped
5325,261,2025-07-25,Delivered
5326,409,2025-10-14,Shipped
5327,911,2026-01-12,Cancelled
5328,170,2025-11-24,Cancelled
5329,827,2025-05-09,Delivered
5330,598,2026-01-02,Shipped
5331,37,2025-04-20,Shipped
5332,282,2025-10-05,Shipped
5333,619,2025-10-28,Delivered
5334,257,2025-08-20,Cancelled
5335,123,2025-12-08,Shipped
5336,646,2026-02-15,Shipped
5337,364,2025-10-19,Shipped
5338,481,2026-01-15,Delivered
5339,887,2025-04-07,Shipped
5340,593,2025-10-27,Cancelled
5341,149,2025-06-08,Delivered
5342,76,2025-03-31,Shipped
5343,429,2025-11-26,Cancelled
5344,518,2026-02-14,Delivered
5345,737,2026-03-04,Shipped
5346,63,2025-10-10,Shipped
5347,270,2026-02-07,Cancelled
5348,501,2025-12-06,Cancelled
5349,534,2025-12-18,Delivered
5350,945,2025-05-04,Cancelled
5351,318,2025-05-06,Delivered
5352,175,2025-10-02,Shipped
5353,160,2025-06-06,Shipped
5354,674,2025-05-03,Shipped
5355,801,2025-05-01,Cancelled
5356,319,2025-10-10,Delivered
5357,698,2025-11-17,Cancelled
5358,962,2025-07-16,Shipped
5359,669,2025-06-06,Shipped
5360,110,2026-01-24,Shipped
5361,197,2026-01-13,Shipped
5362,22,2025-05-31,Delivered
5363,910,2025-06-16,Cancelled
5364,966,2025-06-04,Delivered
5365,859,2025-11-19,Delivered
5366,691,2025-09-07,Delivered
5367,228,2026-02-14,Delivered
5368,520,2025-07-18,Cancelled
5369,458,2025-10-10,Delivered
5370,241,2026-02-03,Delivered
5371,53,2025-09-18,Shipped
5372,723,2025-10-27,Delivered
5373,711,2026-01-15,Delivered
5374,290,2025-06-30,Cancelled
5375,532,2025-12-24,Shipped
5376,167,2025-07-14,Shipped
5377,279,2025-12-15,Cancelled
5378,726,2026-01-14,Shipped
5379,695,2025-09-20,Delivered
5380,931,2025-10-20,Delivered
5381,31,2025-06-28,Shipped
5382,790,2025-08-04,Delivered
5383,515,2025-03-23,Shipped
5384,797,2025-11-04,Cancelled
5385,833,2025-03-12,Delivered
5386,18,2025-12-09,Delivered
5387,394,2025-12-30,Shipped
5388,230,2026-01-30,Delivered
5389,948,2025-04-20,Delivered
5390,356,2025-12-23,Shipped
5391,982,2025-04-11,Shipped
5392,587,2025-10-23,Cancelled
5393,300,2025-08-08,Cancelled
5394,135,2025-07-13,Delivered
5395,753,2025-11-28,Delivered
5396,793,2026-01-08,Shipped
5397,238,2026-02-06,Shipped
5398,964,2025-04-11,Cancelled
5399,894,2025-06-12,Shipped
5400,708,2025-07-03,Shipped
5401,145,2025-07-09,Delivered
5402,170,2025-06-11,Shipped
5403,19,2026-01-01,Shipped
5404,614,2025-05-02,Shipped
5405,675,2025-03-24,Delivered
5406,11,2025-03-29,Shipped
5407,553,2025-06-02,Cancelled
5408,459,2025-07-30,Cancelled
5409,283,2025-11-09,Delivered
5410,693,2025-12-23,Shipped
5411,140,2025-12-12,Cancelled
5412,111,2025-09-13,Shipped
5413,90,2025-04-26,Shipped
5414,231,2025-05-20,Shipped
5415,502,2025-09-24,Cancelled
5416,841,2025-12-10,Cancelled
5417,362,2025-10-26,Delivered
5418,762,2025-11-26,Shipped
5419,943,2026-01-04,Cancelled
5420,957,2026-03-11,Shipped
5421,542,2025-08-16,Shipped
5422,167,2026-02-06,Shipped
5423,844,2026-02-08,Delivered
5424,875,2025-09-02,Delivered
5425,299,2025-07-11,Delivered
5426,162,2026-02-06,Shipped
5427,181,2025-04-03,Cancelled
5428,248,2025-06-02,Delivered
5429,286,2025-03-27,Delivered
5430,846,2025-10-24,Cancelled
5431,163,2025-08-12,Cancelled
5432,114,2025-12-28,Delivered
5433,519,2025-12-10,Shipped
5434,522,2025-03-27,Shipped
5435,825,2026-01-17,Delivered
5436,697,2025-04-04,Cancelled
5437,294,2025-10-07,Shipped
5438,355,2025-04-08,Cancelled
5439,511,2025-10-08,Cancelled
5440,752,2025-11-19,Shipped
5441,898,2025-08-08,Shipped
5442,601,2025-07-11,Cancelled
5443,263,2025-09-12,Cancelled
5444,646,2026-03-09,Cancelled
5445,392,2025-12-13,Shipped
5446,486,2025-06-22,Cancelled
5447,636,2025-09-21,Cancelled
5448,250,2026-01-01,Delivered
5449,52,2026-01-15,Shipped
5450,391,2026-01-11,Shipped
5451,226,2025-07-05,Cancelled
5452,502,2025-07-28,Shipped
5453,424,2025-10-15,Cancelled
5454,181,2026-01-18,Shipped
5455,160,2025-05-23,Cancelled
5456,314,2025-03-21,Shipped
5457,938,2025-03-23,Shipped
5458,640,2025-11-17,Delivered
5459,646,2025-07-17,Cancelled
5460,225,2025-03-26,Cancelled
5461,935,2025-06-24,Cancelled
5462,543,2025-04-27,Shipped
5463,378,2025-12-30,Shipped
5464,886,2025-06-16,Cancelled
5465,607,2026-01-07,Shipped
5466,870,2025-03-24,Cancelled
5467,189,2025-08-09,Shipped
5468,679,2025-05-28,Shipped
5469,70,2025-11-22,Cancelled
5470,662,2025-11-01,Delivered
5471,535,2026-03-06,Delivered
5472,699,2025-07-02,Delivered
5473,790,2025-08-23,Cancelled
5474,98,2025-11-24,Delivered
5475,775,2025-04-27,Cancelled
5476,869,2026-03-12,Shipped
5477,950,2025-11-01,Cancelled
5478,665,2025-09-28,Delivered
5479,256,2025-07-23,Cancelled
5480,407,2025-03-16,Delivered
5481,240,2025-03-31,Cancelled
5482,347,2025-06-11,Cancelled
5483,875,2026-01-02,Delivered
5484,273,2025-06-01,Cancelled
5485,828,2025-08-29,Cancelled
5486,257,2025-09-19,Delivered
5487,896,2026-02-14,Delivered
5488,827,2025-07-25,Shipped
5489,905,2025-11-23,Shipped
5490,528,2025-07-10,Cancelled
5491,808,2025-10-31,Cancelled
5492,57,2026-02-13,Shipped
5493,777,2025-07-07,Delivered
5494,159,2025-03-29,Cancelled
5495,696,2025-04-26,Cancelled
5496,136,2026-02-12,Cancelled
5497,937,2025-06-01,Cancelled
5498,940,2025-04-14,Delivered
5499,234,2025-10-29,Cancelled
5500,749,2025-08-18,Cancelled
5501,783,2026-02-21,Shipped
5502,536,2025-07-24,Shipped
5503,189,2025-05-30,Delivered
5504,880,2025-06-19,Delivered
5505,778,2025-06-23,Shipped
5506,198,2025-11-24,Delivered
5507,291,2025-06-24,Shipped
5508,142,2025-03-12,Cancelled
5509,636,2025-10-16,Delivered
5510,12,2025-08-13,Delivered
5511,964,2026-01-22,Shipped
5512,972,2025-07-25,Delivered
5513,144,2025-06-28,Delivered
5514,53,2025-05-23,Shipped
5515,192,2025-09-27,Shipped
5516,974,2025-04-11,Cancelled
5517,515,2025-10-31,Shipped
5518,196,2025-05-19,Cancelled
5519,422,2025-06-17,Cancelled
5520,254,2026-02-20,Shipped
5521,948,2025-07-22,Shipped
5522,555,2025-09-13,Cancelled
5523,483,2026-03-01,Shipped
5524,67,2025-11-27,Delivered
5525,981,2025-08-16,Delivered
5526,223,2025-04-03,Shipped
5527,970,2025-04-02,Delivered
5528,757,2026-03-11,Cancelled
5529,13,2025-11-26,Delivered
5530,255,2025-05-13,Cancelled
5531,704,2026-02-06,Cancelled
5532,710,2025-07-10,Delivered
5533,281,2026-02-11,Cancelled
5534,229,2026-01-30,Shipped
5535,366,2026-03-07,Cancelled
5536,712,2025-04-03,Cancelled
5537,698,2026-01-21,Delivered
5538,656,2026-01-29,Cancelled
5539,331,2025-09-19,Cancelled
5540,737,2025-04-08,Delivered
5541,829,2025-04-24,Cancelled
5542,697,2025-09-10,Shipped
5543,426,2025-07-09,Cancelled
5544,112,2026-01-29,Delivered
5545,736,2025-04-06,Cancelled
5546,921,2026-01-19,Shipped
5547,95,2025-07-23,Delivered
5548,883,2025-12-20,Delivered
5549,445,2025-08-25,Shipped
5550,5,2025-04-16,Cancelled
5551,229,2025-09-10,Cancelled
5552,969,2025-07-30,Delivered
5553,26,2025-05-29,Shipped
5554,872,2025-08-08,Shipped
5555,729,2025-05-14,Shipped
5556,324,2026-02-18,Delivered
5557,624,2025-11-23,Delivered
5558,601,2026-03-05,Delivered
5559,159,2025-12-12,Cancelled
5560,737,2025-10-24,Cancelled
5561,712,2025-10-24,Delivered
5562,488,2025-07-12,Delivered
5563,676,2026-03-01,Shipped
5564,17,2025-05-13,Delivered
5565,948,2025-07-29,Shipped
5566,610,2025-10-01,Cancelled
5567,571,2025-05-30,Cancelled
5568,140,2025-07-23,Delivered
5569,518,2025-07-13,Delivered
5570,911,2025-10-08,Delivered
5571,63,2026-03-05,Delivered
5572,72,2025-06-20,Delivered
5573,281,2025-08-21,Shipped
5574,137,2025-11-08,Cancelled
5575,209,2025-11-29,Delivered
5576,370,2025-08-12,Cancelled
5577,526,2025-10-28,Cancelled
5578,47,2025-03-15,Delivered
5579,587,2025-07-07,Cancelled
5580,329,2025-11-12,Cancelled
5581,37,2025-07-24,Cancelled
5582,78,2025-09-28,Delivered
5583,48,2026-02-03,Cancelled
5584,590,2025-04-11,Delivered
5585,50,2025-10-25,Shipped
5586,689,2025-10-08,Cancelled
5587,492,2026-03-10,Delivered
5588,127,2025-12-11,Delivered
5589,964,2025-03-12,Delivered
5590,989,2026-02-10,Shipped
5591,737,2026-01-27,Delivered
5592,227,2025-04-30,Delivered
5593,119,2026-02-08,Shipped
5594,18,2025-12-14,Shipped
5595,24,2025-03-23,Shipped
5596,10,2025-10-03,Shipped
5597,500,2025-07-25,Shipped
5598,748,2025-05-14,Delivered
5599,758,2025-12-04,Shipped
5600,292,2025-05-28,Shipped
5601,511,2025-07-15,Delivered
5602,590,2025-12-16,Shipped
5603,719,2026-01-14,Cancelled
5604,583,2025-05-12,Shipped
5605,288,2025-12-01,Cancelled
5606,967,2025-08-23,Shipped
5607,748,2026-01-27,Shipped
5608,66,2025-12-26,Delivered
5609,256,2025-05-12,Cancelled
5610,757,2025-08-12,Shipped
5611,441,2025-09-02,Delivered
5612,366,2025-08-02,Cancelled
5613,994,2025-11-17,Shipped
5614,105,2026-03-08,Cancelled
5615,506,2025-08-26,Cancelled
5616,889,2025-10-30,Delivered
5617,73,2025-10-16,Cancelled
5618,249,2025-09-03,Delivered
5619,125,2025-03-23,Shipped
5620,765,2025-04-03,Shipped
5621,673,2025-04-03,Cancelled
5622,470,2026-02-08,Delivered
5623,85,2025-09-13,Delivered
5624,489,2025-09-18,Shipped
5625,206,2025-08-23,Cancelled
5626,615,2025-08-20,Cancelled
5627,873,2025-11-06,Cancelled
5628,867,2025-08-03,Shipped
5629,139,2025-11-18,Delivered
5630,316,2025-11-08,Delivered
5631,552,2026-02-21,Delivered
5632,359,2025-04-29,Cancelled
5633,315,2025-03-14,Cancelled
5634,942,2025-04-17,Delivered
5635,855,2025-07-10,Delivered
5636,44,2026-02-03,Delivered
5637,658,2026-02-03,Cancelled
5638,887,2025-10-21,Shipped
5639,493,2025-12-06,Shipped
5640,394,2025-04-07,Delivered
5641,690,2025-09-04,Shipped
5642,789,2025-05-25,Shipped
5643,569,2025-11-26,Cancelled
5644,961,2025-08-15,Delivered
5645,586,2025-12-28,Cancelled
5646,555,2025-10-28,Delivered
5647,406,2025-12-20,Shipped
5648,294,2025-04-08,Cancelled
5649,555,2025-10-01,Shipped
5650,402,2025-08-23,Delivered
5651,869,2025-04-23,Delivered
5652,14,2025-10-05,Shipped
5653,155,2026-01-18,Cancelled
5654,981,2025-05-19,Cancelled
5655,754,2025-05-20,Shipped
5656,135,2025-12-05,Delivered
5657,909,2025-12-30,Shipped
5658,968,2025-05-22,Delivered
5659,746,2025-10-07,Delivered
5660,889,2025-09-11,Delivered
5661,161,2025-06-21,Cancelled
5662,128,2025-11-02,Cancelled
5663,687,2026-02-07,Cancelled
5664,243,2026-01-25,Shipped
5665,261,2026-02-07,Shipped
5666,673,2025-07-01,Shipped
5667,886,2026-03-10,Delivered
5668,242,2025-04-15,Shipped
5669,781,2025-08-12,Delivered
5670,763,2025-07-07,Delivered
5671,664,2026-01-29,Shipped
5672,130,2025-09-29,Shipped
5673,891,2025-09-30,Cancelled
5674,463,2026-02-25,Delivered
5675,461,2025-12-30,Cancelled
5676,120,2025-11-12,Delivered
5677,140,2026-02-07,Cancelled
5678,121,2025-05-07,Delivered
5679,659,2025-12-14,Shipped
5680,72,2026-03-12,Shipped
5681,515,2025-05-09,Delivered
5682,382,2025-11-01,Shipped
5683,527,2025-11-23,Cancelled
5684,467,2025-11-04,Shipped
5685,500,2025-10-11,Shipped
5686,100,2025-10-10,Delivered
5687,678,2025-04-01,Cancelled
5688,675,2025-06-30,Shipped
5689,13,2025-05-20,Shipped
5690,150,2025-04-11,Shipped
5691,294,2025-07-06,Shipped
5692,117,2025-12-02,Delivered
5693,734,2025-08-07,Delivered
5694,130,2025-05-08,Shipped
5695,265,2025-08-30,Delivered
5696,584,2025-06-14,Delivered
5697,338,2025-08-21,Shipped
5698,262,2025-11-21,Delivered
5699,948,2026-01-30,Cancelled
5700,1000,2025-10-02,Delivered
5701,190,2025-09-10,Delivered
5702,358,2025-05-08,Cancelled
5703,595,2025-06-18,Shipped
5704,487,2026-02-02,Delivered
5705,970,2025-11-16,Delivered
5706,638,2025-05-29,Delivered
5707,425,2026-01-09,Delivered
5708,56,2025-06-04,Delivered
5709,865,2025-10-28,Shipped
5710,304,2025-06-01,Shipped
5711,728,2025-11-08,Shipped
5712,462,2026-02-21,Cancelled
5713,130,2025-11-09,Cancelled
5714,75,2025-05-28,Cancelled
5715,769,2025-06-10,Cancelled
5716,6,2025-12-06,Delivered
5717,734,2026-01-01,Cancelled
5718,469,2025-08-10,Delivered
5719,865,2026-02-19,Delivered
5720,310,2026-02-26,Delivered
5721,17,2025-05-22,Delivered
5722,920,2025-12-01,Shipped
5723,338,2026-01-30,Shipped
5724,306,2025-03-23,Cancelled
5725,583,2025-03-23,Cancelled
5726,346,2025-12-27,Shipped
5727,253,2025-05-03,Delivered
5728,467,2025-07-18,Shipped
5729,827,2025-12-01,Shipped
5730,622,2026-03-10,Delivered
5731,89,2026-01-18,Delivered
5732,196,2025-10-06,Cancelled
5733,858,2025-09-24,Cancelled
5734,537,2025-04-03,Shipped
5735,470,2025-05-19,Cancelled
5736,767,2026-02-25,Shipped
5737,737,2025-11-19,Cancelled
5738,71,2025-09-07,Shipped
5739,599,2025-09-17,Shipped
5740,940,2025-03-21,Shipped
5741,118,2025-12-09,Delivered
5742,717,2025-08-25,Shipped
5743,888,2025-12-22,Cancelled
5744,77,2025-06-26,Shipped
5745,953,2025-05-20,Cancelled
5746,937,2025-04-28,Delivered
5747,66,2025-09-17,Delivered
5748,826,2025-10-29,Shipped
5749,142,2025-03-26,Shipped
5750,20,2026-01-24,Delivered
5751,710,2026-02-19,Delivered
5752,863,2025-07-01,Delivered
5753,110,2025-11-14,Cancelled
5754,577,2026-02-07,Delivered
5755,891,2025-05-13,Cancelled
5756,56,2025-09-07,Cancelled
5757,385,2025-08-26,Cancelled
5758,481,2025-07-05,Delivered
5759,894,2025-09-24,Cancelled
5760,783,2025-09-16,Cancelled
5761,844,2025-08-31,Cancelled
5762,138,2025-09-11,Delivered
5763,705,2025-07-09,Cancelled
5764,538,2025-04-28,Cancelled
5765,710,2025-11-01,Delivered
5766,241,2025-03-15,Shipped
5767,939,2025-07-06,Shipped
5768,212,2025-10-20,Shipped
5769,430,2026-01-09,Cancelled
5770,578,2025-06-25,Cancelled
5771,208,2025-07-18,Delivered
5772,796,2025-03-16,Delivered
5773,99,2025-11-08,Cancelled
5774,813,2025-06-03,Cancelled
5775,553,2025-11-02,Shipped
5776,204,2025-10-05,Shipped
5777,178,2025-09-08,Shipped
5778,149,2025-12-29,Cancelled
5779,565,2025-08-02,Cancelled
5780,659,2025-07-29,Delivered
5781,379,2025-12-29,Cancelled
5782,314,2025-09-28,Delivered
5783,19,2025-05-02,Cancelled
5784,780,2025-12-31,Delivered
5785,326,2025-04-14,Shipped
5786,132,2025-04-16,Shipped
5787,624,2025-04-26,Delivered
5788,546,2025-07-25,Shipped
5789,420,2025-04-24,Delivered
5790,644,2025-05-25,Cancelled
5791,346,2025-09-07,Delivered
5792,260,2026-01-05,Shipped
5793,871,2025-04-12,Cancelled
5794,984,2026-02-26,Cancelled
5795,984,2025-12-23,Shipped
5796,781,2025-06-22,Delivered
5797,811,2025-09-15,Delivered
5798,922,2025-09-08,Shipped
5799,269,2026-01-12,Delivered
5800,595,2025-12-02,Shipped
5801,670,2025-05-05,Cancelled
5802,725,2026-03-04,Cancelled
5803,439,2026-03-12,Delivered
5804,94,2025-12-09,Delivered
5805,504,2025-04-08,Delivered
5806,901,2025-07-03,Delivered
5807,549,2025-08-14,Cancelled
5808,925,2026-02-21,Delivered
5809,943,2025-11-07,Delivered
5810,160,2025-10-21,Cancelled
5811,612,2025-06-04,Cancelled
5812,260,2026-02-04,Cancelled
5813,529,2026-02-04,Cancelled
5814,166,2025-08-24,Shipped
5815,313,2025-08-28,Shipped
5816,823,2025-11-10,Cancelled
5817,323,2026-02-21,Cancelled
5818,839,2025-07-19,Delivered
5819,672,2025-08-06,Delivered
5820,428,2026-02-23,Shipped
5821,11,2025-05-29,Delivered
5822,358,2025-07-28,Delivered
5823,423,2025-09-04,Shipped
5824,610,2026-03-02,Cancelled
5825,696,2025-12-22,Delivered
5826,754,2025-12-09,Delivered
5827,169,2025-11-06,Shipped
5828,72,2025-12-27,Shipped
5829,517,2025-05-01,Shipped
5830,776,2025-04-20,Delivered
5831,476,2025-05-08,Shipped
5832,47,2025-08-04,Shipped
5833,869,2025-10-29,Shipped
5834,954,2026-01-05,Shipped
5835,528,2025-05-17,Cancelled
5836,194,2025-10-21,Delivered
5837,640,2025-10-14,Shipped
5838,268,2026-02-26,Cancelled
5839,304,2025-12-29,Delivered
5840,226,2026-03-05,Shipped
5841,811,2025-04-03,Cancelled
5842,414,2025-10-01,Delivered
5843,249,2025-11-23,Delivered
5844,233,2025-11-22,Cancelled
5845,840,2025-11-15,Cancelled
5846,760,2026-02-28,Cancelled
5847,626,2025-09-13,Shipped
5848,955,2025-12-28,Delivered
5849,252,2025-03-12,Delivered
5850,610,2025-07-19,Delivered
5851,516,2025-07-01,Shipped
5852,358,2025-10-01,Delivered
5853,606,2025-08-09,Cancelled
5854,290,2025-08-28,Cancelled
5855,304,2026-01-25,Shipped
5856,169,2025-03-30,Shipped
5857,398,2026-01-29,Cancelled
5858,206,2025-07-15,Cancelled
5859,773,2025-06-07,Shipped
5860,752,2025-11-03,Delivered
5861,130,2025-10-02,Delivered
5862,523,2025-09-14,Shipped
5863,642,2026-03-01,Shipped
5864,162,2025-08-15,Cancelled
5865,956,2025-10-18,Cancelled
5866,699,2025-06-07,Shipped
5867,891,2025-11-16,Shipped
5868,186,2026-02-27,Cancelled
5869,918,2025-03-29,Delivered
5870,235,2025-06-20,Delivered
5871,314,2026-03-07,Cancelled
5872,147,2026-01-22,Shipped
5873,795,2025-11-09,Cancelled
5874,68,2025-12-21,Cancelled
5875,469,2025-11-04,Cancelled
5876,242,2025-05-27,Shipped
5877,233,2026-03-01,Shipped
5878,400,2025-12-25,Cancelled
5879,558,2025-12-24,Cancelled
5880,222,2025-10-05,Cancelled
5881,938,2025-07-18,Delivered
5882,987,2025-06-19,Cancelled
5883,201,2025-08-27,Delivered
5884,99,2025-08-03,Shipped
5885,712,2026-02-24,Delivered
5886,857,2025-12-03,Cancelled
5887,199,2025-06-08,Cancelled
5888,38,2025-06-23,Shipped
5889,195,2025-11-08,Shipped
5890,782,2025-05-08,Shipped
5891,655,2025-12-25,Shipped
5892,27,2025-12-29,Cancelled
5893,556,2025-10-25,Shipped
5894,491,2025-11-10,Delivered
5895,803,2025-03-12,Shipped
5896,114,2025-06-18,Delivered
