order_item_id,order_id,product_id,quantity,unit_price
9795,3270,12,1,3495.6
9796,4693,11,5,639.04
9797,5137,30,1,1682.76
9798,3916,30,5,4232.23
9799,4971,33,4,1886.31
9800,3908,50,5,3310.83
9801,2494,22,1,3623.05
9802,637,17,1,3298.15
9803,1487,40,1,2525.31
9804,6141,10,4,4539.83
9805,1646,29,5,333.78
9806,6035,24,3,747.86
9807,5379,28,3,2974.61
9808,4833,44,4,4102.42
9809,5848,4,4,3896.73
9810,6685,17,2,2124.0
9811,6229,34,3,3358.95
9812,4465,9,1,1004.63
9813,253,31,2,2972.86
9814,2929,10,3,4926.4
9815,319,38,4,460.79
9816,7571,33,3,1513.51
9817,835,32,5,71.34
9818,7483,49,2,1826.99
9819,5693,37,3,2992.03
9820,7727,30,3,1576.4
9821,472,49,2,2008.29
9822,3441,32,2,4264.74
9823,2168,26,1,1047.01
9824,8020,49,4,2949.58
9825,3945,4,2,2742.55
9826,9501,50,1,943.18
9827,6254,2,1,337.77
9828,587,39,3,1936.66
9829,2321,9,1,4037.75
9830,4191,47,4,1188.28
9831,5425,42,3,3646.42
9832,3798,49,4,4901.65
9833,1474,29,5,3681.48
9834,492,42,5,2252.09
9835,3718,36,3,1943.28
9836,9681,45,1,2461.03
9837,8074,8,4,2101.02
9838,9066,2,1,4098.21
9839,3311,20,3,2043.61
9840,6674,18,2,3884.87
9841,8843,9,3,4953.4
9842,2426,36,5,2104.1
9843,6161,44,4,1368.92
9844,1737,21,1,3370.07
9845,8338,30,1,4678.46
9846,7803,38,3,3839.36
9847,9444,42,2,1040.48
9848,1278,5,3,882.16
9849,4885,22,4,3954.14
9850,7749,17,3,3661.64
9851,5382,36,3,1075.99
9852,3170,18,4,2784.14
9853,3078,9,3,2133.66
9854,509,45,4,1601.2
9855,7403,33,2,3295.53
9856,8677,31,4,3273.52
9857,3316,28,1,3043.59
9858,482,36,4,2770.78
9859,3080,31,1,1439.12
9860,7796,21,3,2262.37
9861,2759,22,4,3716.0
9862,3338,38,4,1203.16
9863,4800,40,5,1411.87
9864,6406,8,3,402.95
9865,2567,44,3,1074.55
9866,3152,8,4,2070.36
9867,3022,14,5,455.54
9868,9302,50,5,4945.66
9869,3715,6,5,352.32
9870,3732,19,3,4705.39
9871,5822,12,1,2726.65
9872,1752,7,4,4524.2
9873,2066,28,2,4309.51
9874,5767,39,3,3171.03
9875,3060,27,5,1208.45
9876,9903,29,2,1468.15
9877,2420,18,1,1732.47
9878,796,14,2,4206.86
9879,9621,21,4,1434.72
9880,3791,1,2,114.87
9881,8377,41,3,1480.56
9882,3710,24,1,556.34
9883,8304,35,4,3957.58
9884,6294,21,4,1142.81
9885,5301,4,2,3064.66
9886,4206,21,2,2793.53
9887,2125,1,4,749.71
9888,533,35,4,4263.58
9889,5863,44,4,3921.12
9890,3132,17,1,1739.84
9891,1993,15,5,4106.13
9892,650,11,5,3545.37
9893,6820,22,4,1574.02
9894,9593,4,5,4724.16
9895,7586,41,2,3082.1
9896,8259,13,5,2512.87
9897,8701,9,3,2259.23
9898,2043,16,5,287.28
9899,8401,30,2,4198.07
9900,1126,15,1,2433.59
9901,940,15,4,1361.12
9902,249,22,3,4945.77
9903,8043,25,1,3899.44
9904,176,20,4,4230.95
9905,125,3,3,4587.44
9906,624,34,3,1567.44
9907,7388,39,3,4697.78
9908,9600,34,2,3638.11
9909,4937,16,2,1460.0
9910,7469,44,3,1352.93
9911,2253,41,2,1491.56
9912,4918,7,3,4058.83
9913,6050,26,4,3493.81
9914,4073,23,3,4365.79
9915,1203,46,2,243.78
9916,6169,14,5,4591.63
9917,5762,19,3,1100.32
9918,507,36,4,1231.24
9919,8360,16,5,4544.13
9920,5675,4,4,1417.29
9921,2449,44,5,4082.15
9922,4604,16,4,1787.32
9923,8013,4,1,3540.07
9924,3112,31,3,660.68
9925,6000,38,1,3636.6
9926,1467,17,2,4397.93
9927,2692,45,4,213.98
9928,1537,23,5,2399.83
9929,8137,3,2,1062.27
9930,5782,9,2,3688.54
9931,2588,42,3,1620.69
9932,1171,4,3,3351.5
9933,2950,22,3,914.5
9934,7995,27,2,4334.82
9935,9791,45,2,2223.16
9936,207,36,3,4255.6
9937,504,17,4,1480.98
9938,159,43,3,3865.85
9939,1726,3,4,277.38
9940,4479,43,5,1277.61
9941,5896,14,1,2952.72
9942,9731,27,3,3231.33
9943,2450,29,5,4264.27
9944,9159,6,5,2700.61
9945,3360,35,1,3594.73
9946,8619,33,1,863.7
9947,4391,34,2,4278.89
9948,251,49,3,414.01
9949,641,42,4,3821.69
9950,4289,30,5,4814.66
9951,916,34,1,2522.57
9952,8621,7,5,1362.22
9953,8301,46,1,556.26
9954,376,16,3,4906.98
9955,6398,5,5,2118.43
9956,1475,32,1,4464.99
9957,1112,31,2,4746.45
9958,6750,2,3,1288.73
9959,6554,8,3,4030.97
9960,5763,20,2,396.91
9961,8273,2,3,2936.45
9962,3252,37,3,4608.04
9963,4824,37,5,2247.46
9964,5984,15,3,2661.0
9965,8011,3,3,3846.61
9966,2730,43,4,2155.38
9967,456,10,3,1331.36
9968,8698,47,4,3345.97
9969,4699,27,4,3462.91
9970,5489,35,3,1043.73
9971,7904,15,4,2291.16
9972,1546,4,4,3386.12
9973,4513,18,1,4548.86
9974,7508,12,4,827.19
9975,2866,18,2,4191.83
9976,2157,28,3,569.7
9977,7160,47,4,4360.93
9978,2866,4,2,535.02
9979,181,35,3,574.66
9980,3063,1,4,3815.38
9981,4835,39,5,719.72
9982,7713,31,3,1601.22
9983,3022,16,4,3969.61
9984,844,40,3,4060.77
9985,6377,8,5,1946.03
9986,6765,8,5,161.56
9987,6898,26,3,951.14
9988,9903,35,1,1278.41
9989,453,16,4,823.28
9990,7434,10,2,3463.68
9991,8129,42,3,348.35
9992,5083,9,5,3441.9
9993,1999,38,3,308.38
9994,1270,15,1,3852.11
9995,5175,19,2,152.85
9996,7516,33,4,1113.79
9997,8665,9,4,2037.17
9998,3191,15,4,337.05
9999,5523,4,4,4028.41
10000,9735,46,2,1657.31
10001,3798,17,5,3652.84
10002,9381,49,5,461.19
10003,5332,24,4,710.88
10004,7426,23,2,318.17
10005,1941,43,1,4510.19
10006,6842,26,3,2010.6
10007,955,14,1,4900.03
10008,4415,8,1,2898.82
10009,9794,23,2,2934.48
10010,5399,41,5,3800.97
10011,1151,3,3,2638.04
10012,4154,24,4,2060.28
10013,7547,47,5,2907.21
10014,7621,22,2,4737.35
10015,510,5,1,4724.22
10016,5453,17,5,1957.65
10017,9902,7,3,1572.1
10018,900,12,1,838.64
10019,3909,35,2,1367.65
10020,4639,24,4,1600.94
10021,6518,6,4,3290.71
10022,9842,49,3,1957.65
10023,4357,11,2,3524.31
10024,7078,9,1,4243.65
10025,2935,43,5,4491.87
10026,7954,47,5,4839.68
10027,1183,8,5,3301.92
10028,9495,45,2,1378.62
10029,3423,42,3,1831.91
10030,8228,45,3,620.08
10031,1743,23,4,3412.47
10032,8961,37,4,4779.36
10033,9396,28,3,216.72
10034,7025,45,4,2811.94
10035,9223,22,1,688.87
10036,5223,10,4,2265.1
10037,838,31,2,4155.0
10038,8140,32,4,2350.92
10039,1126,27,2,3807.52
10040,9745,18,5,1183.72
10041,322,31,5,521.72
10042,219,33,4,638.98
10043,6153,36,1,2930.41
10044,8785,13,4,1449.44
10045,7411,41,5,3137.05
10046,9712,21,5,294.7
10047,1320,23,4,3567.94
10048,4076,13,4,2586.23
10049,8550,35,1,1758.76
10050,3994,47,1,3008.2
10051,1900,6,2,2358.77
10052,6568,38,5,4020.19
10053,8913,40,3,3993.58
10054,3757,24,1,1219.82
10055,6428,27,3,3925.08
10056,8907,31,4,4577.64
10057,3237,29,1,3230.57
10058,2102,27,3,1153.11
10059,3499,42,5,161.89
10060,3236,13,5,3638.91
10061,7516,28,5,4951.28
10062,5751,30,5,2913.88
10063,5345,31,2,4843.73
10064,4916,6,5,3921.56
10065,9416,22,2,673.57
10066,6888,1,4,1988.19
10067,8321,40,5,470.11
10068,7564,20,2,1304.09
10069,9048,46,2,3952.94
10070,7362,40,3,2426.52
10071,4303,22,1,96.99
10072,313,24,2,1263.67
10073,9731,39,2,3277.34
10074,73,22,4,1702.13
10075,1599,37,3,567.98
10076,1812,17,2,1387.24
10077,1634,25,4,3662.57
10078,7649,38,1,3817.05
10079,5368,27,5,218.47
10080,7850,17,3,1332.3
10081,1015,48,4,141.55
10082,6749,33,4,2465.98
10083,3672,44,4,3823.74
10084,4870,38,4,2345.8
10085,8213,2,1,1939.41
10086,4633,7,1,4520.12
10087,7837,31,4,3555.94
10088,5116,37,1,4020.61
10089,3950,26,5,2180.39
10090,2707,8,4,85.52
10091,9132,49,1,2915.45
10092,223,23,1,731.46
10093,9169,1,2,4687.71
10094,9709,18,3,4537.4
10095,9438,16,2,937.62
10096,9709,28,3,3142.59
10097,4500,30,4,4178.79
10098,4021,35,5,4115.93
10099,9905,7,5,4787.84
10100,6954,12,2,2518.93
10101,5658,38,1,3877.18
10102,3377,34,4,3892.98
10103,5659,30,4,1083.32
10104,9508,37,4,4421.61
10105,4487,17,1,1933.02
10106,8053,31,5,1766.79
10107,8395,25,3,3186.96
10108,1995,44,1,860.47
10109,9020,46,3,2597.15
10110,3210,4,1,1578.36
10111,7144,39,4,382.35
10112,2415,48,2,3222.03
10113,2726,40,4,3258.76
10114,9842,15,2,2858.72
10115,1988,47,4,1779.8
10116,3316,24,4,4464.91
10117,6696,23,1,2037.87
10118,8256,2,2,3127.75
10119,7369,14,3,4821.09
10120,8929,45,2,124.41
10121,4218,47,4,336.48
10122,4116,49,5,211.62
10123,7023,35,3,2580.2
10124,8515,37,5,1576.03
10125,1706,38,5,4000.84
10126,5221,47,2,4666.7
10127,2151,35,3,997.56
10128,3069,35,2,493.37
10129,6338,7,1,925.34
10130,3874,26,3,2518.27
10131,8807,28,1,611.95
10132,8493,18,1,3265.05
10133,6704,40,5,787.78
10134,8585,16,4,4910.14
10135,5965,10,3,1035.54
10136,9993,17,5,561.82
10137,151,23,5,4551.14
10138,7679,1,4,2698.86
10139,9597,5,3,4660.44
10140,739,29,5,3994.85
10141,9119,13,1,4930.15
10142,8215,6,5,3952.14
10143,8050,19,2,405.68
10144,4619,21,1,1099.17
10145,3614,14,1,1138.98
10146,1216,6,5,843.63
10147,3779,25,3,1881.69
10148,5530,30,3,461.14
10149,4946,28,3,3032.08
10150,4553,46,4,3635.63
10151,5656,24,4,1312.59
10152,6290,24,5,3292.24
10153,8878,44,5,2911.33
10154,4723,38,4,2539.5
10155,8851,16,3,53.57
10156,5184,11,3,1616.99
10157,4430,36,3,2772.52
10158,4116,15,3,3748.91
10159,9609,26,4,4863.96
10160,6400,32,1,4354.39
10161,1565,26,2,3457.37
10162,5115,33,4,4390.21
10163,3881,37,4,2613.88
10164,4051,9,4,3668.17
10165,2871,36,1,3931.94
10166,4156,28,2,887.58
10167,4182,4,1,2791.26
10168,5580,11,5,4008.55
10169,7728,9,5,3938.36
10170,6405,26,5,2226.1
10171,9570,16,2,1391.64
10172,9636,13,2,4305.9
10173,2445,41,1,4503.92
10174,2527,44,2,2354.13
10175,2168,33,4,3106.15
10176,6849,38,5,2423.33
10177,7587,5,1,130.36
10178,223,1,1,4960.54
10179,3145,26,2,4559.63
10180,7905,28,5,241.05
10181,216,10,2,4565.99
10182,58,23,4,2247.5
10183,807,43,1,3446.39
10184,6677,50,5,1958.88
10185,6313,35,3,4858.59
10186,4958,19,3,500.45
10187,3342,39,4,2035.12
10188,3163,35,1,278.57
10189,5737,32,5,4701.65
10190,7144,49,3,1599.46
10191,2818,37,5,1799.33
10192,7869,23,5,3892.84
10193,3102,30,5,341.73
10194,1979,35,4,1876.18
10195,5245,36,2,120.89
10196,9753,50,1,77.3
10197,5309,33,3,3714.03
10198,6448,38,4,2851.18
10199,3308,11,2,4859.37
10200,1199,23,4,4789.18
10201,1799,9,4,1698.68
10202,9192,7,5,3097.78
10203,1935,28,2,4004.34
10204,6087,44,5,3843.35
10205,1164,4,1,2198.83
10206,2660,48,5,3622.74
10207,7263,33,2,1513.26
10208,8949,34,2,1735.37
10209,4464,23,4,2157.87
10210,5010,6,2,3909.15
10211,8592,33,1,3326.89
10212,7088,1,4,2897.12
10213,628,26,3,4858.96
10214,6148,34,2,1539.59
10215,8420,40,3,4744.81
10216,5306,45,4,3662.08
10217,6802,33,5,2717.64
10218,4299,4,5,3568.55
10219,2530,46,5,2773.07
10220,9054,43,5,3775.17
10221,515,41,2,1968.2
10222,7478,23,3,222.84
10223,4419,2,4,4237.6
10224,7521,43,3,108.02
10225,4914,7,2,4185.66
10226,1487,49,3,2141.75
10227,5416,22,1,164.77
10228,4102,47,1,3193.06
10229,1418,34,2,1906.69
10230,2767,22,3,2772.72
10231,6344,4,1,4229.76
10232,7234,47,2,1063.75
10233,8754,27,2,3677.3
10234,4005,30,4,1605.12
10235,7454,8,3,3494.35
10236,2449,26,5,282.04
10237,8094,2,3,4754.65
10238,8072,3,1,4466.38
10239,8337,13,2,4191.06
10240,8937,11,4,771.0
10241,5225,32,4,4123.6
10242,3644,10,2,1992.66
10243,454,38,4,1487.85
10244,6186,27,3,2383.64
10245,5023,8,3,556.08
10246,1073,9,1,3760.15
10247,6121,8,2,1971.58
10248,8836,33,2,1125.45
10249,5075,25,5,606.47
10250,8482,26,2,3882.86
10251,7670,38,5,996.47
10252,5582,1,3,4195.14
10253,8596,49,3,4410.61
10254,6880,20,4,1676.71
10255,1780,32,3,3547.73
10256,4183,36,3,3409.07
10257,412,8,2,2687.72
10258,5500,41,3,4316.78
10259,7536,4,5,68.91
10260,1878,49,5,2821.01
10261,5591,29,5,4628.61
10262,4739,24,2,2113.12
10263,540,31,1,4964.49
10264,9374,14,1,1081.49
10265,7792,18,2,3036.74
10266,54,4,1,3353.06
10267,8164,50,3,3117.81
10268,89,38,3,1726.65
10269,2668,2,5,4989.85
10270,3305,16,3,280.39
10271,6362,10,5,2294.39
10272,3044,47,5,2556.21
10273,6028,20,2,2722.01
10274,7347,23,5,4353.75
10275,464,32,1,1373.02
10276,491,21,2,1687.33
10277,4635,37,2,3412.9
10278,8268,18,4,3685.53
10279,9088,41,4,2541.53
10280,4533,2,4,1706.18
10281,707,29,5,4351.34
10282,9360,12,5,4236.39
10283,3468,9,5,2643.96
10284,9313,45,3,927.35
10285,2430,10,5,3014.79
10286,9209,14,5,2031.93
10287,1100,19,5,2314.57
10288,13,16,1,1331.83
10289,1371,39,4,1309.5
10290,9719,27,5,2476.02
10291,8284,8,2,1926.76
10292,7393,26,2,927.78
10293,9413,29,5,1625.38
10294,944,34,5,1149.55
10295,6758,31,4,149.24
10296,2410,33,2,3407.55
10297,9022,37,4,2761.07
10298,3436,31,2,1715.83
10299,9571,28,3,755.17
10300,5224,39,4,1892.29
10301,1940,1,4,772.89
10302,7139,32,2,1807.86
10303,4982,48,3,311.06
10304,5512,5,2,4400.89
10305,498,28,5,264.85
10306,2857,18,4,1394.48
10307,2165,39,4,105.58
10308,4749,15,1,4371.17
10309,9771,32,2,729.78
10310,7977,6,3,3836.19
10311,2565,32,2,4556.32
10312,5478,5,3,2037.88
10313,899,46,1,360.96
10314,1521,28,3,4091.53
10315,7583,12,2,4608.36
10316,9251,2,3,4576.13
10317,8923,35,5,2985.84
10318,8763,47,1,1145.85
10319,170,1,2,4548.5
10320,8616,26,4,2755.65
10321,9332,19,4,1786.38
10322,8671,24,4,2002.6
10323,1514,45,5,1636.53
10324,6632,34,5,2908.73
10325,7325,38,5,1844.1
10326,6192,21,2,2491.26
10327,3839,24,2,2582.3
10328,3871,50,4,170.75
10329,8382,16,4,2842.95
10330,1568,11,4,4027.35
10331,3925,41,2,4959.62
10332,580,33,4,2438.62
10333,7068,6,3,534.77
10334,3219,28,3,1922.24
10335,4474,36,5,4714.94
10336,8499,8,5,1775.68
10337,1586,29,3,2815.55
10338,6217,10,3,2199.28
10339,5444,30,3,4669.54
10340,7478,47,4,1264.34
10341,8679,28,2,710.44
10342,8835,20,2,1796.16
10343,7922,43,5,2634.57
10344,1336,11,4,2153.95
10345,7682,21,2,809.15
10346,7873,17,5,1481.52
10347,4771,2,3,4848.04
10348,4237,13,3,2971.12
10349,806,39,3,525.78
10350,6841,37,4,2146.72
10351,4369,20,3,2842.88
10352,2848,26,2,400.93
10353,7651,24,2,4664.76
10354,7771,45,4,3725.16
10355,7332,47,4,3578.29
10356,106,27,2,1539.75
10357,5434,13,5,966.25
10358,2419,25,1,1217.68
10359,6714,46,4,4448.74
10360,9132,14,4,1299.87
10361,6263,22,5,3985.26
10362,1086,30,3,1148.45
10363,66,36,3,1541.92
10364,8752,24,5,641.14
10365,6798,12,5,4371.33
10366,4937,26,5,962.8
10367,1894,2,2,473.62
10368,4718,46,4,987.52
10369,2094,19,4,536.63
10370,9923,35,2,1063.13
10371,6703,5,5,1884.84
10372,7358,50,5,2788.74
10373,3920,40,1,2585.39
10374,1981,15,1,4808.93
10375,1538,30,5,3244.83
10376,8842,40,2,513.73
10377,7550,6,2,1983.4
10378,1385,5,1,1737.96
10379,9882,31,5,2199.75
10380,4292,4,4,4292.14
10381,5169,42,1,4089.06
10382,6411,22,5,4684.51
10383,2778,31,2,3646.74
10384,6498,1,3,4727.82
10385,1416,16,5,4349.14
10386,2175,41,4,3440.68
10387,756,45,1,2236.86
10388,1583,34,1,1285.72
10389,7014,49,2,1969.57
10390,4612,36,4,2390.15
10391,7303,9,1,1683.27
10392,4426,31,3,1925.75
10393,7545,36,3,2838.02
10394,8744,41,2,1118.34
10395,2814,14,2,2013.38
10396,6946,11,4,3157.0
10397,4015,37,3,1417.68
10398,1403,9,3,2728.29
10399,2523,3,2,4591.93
10400,3458,11,1,1988.04
10401,5301,41,5,688.32
10402,9556,40,2,4282.96
10403,8270,35,1,613.53
10404,1629,11,2,2630.44
10405,204,27,2,1727.92
10406,9570,19,1,1428.64
10407,1716,49,4,634.77
10408,8212,39,2,2973.21
10409,4060,49,5,4118.78
10410,940,8,5,1727.06
10411,4732,29,5,1930.67
10412,867,26,5,595.2
10413,407,2,4,1699.4
10414,6666,2,4,2568.97
10415,7983,7,5,4919.31
10416,1457,7,1,1214.96
10417,3076,35,1,2048.74
10418,3589,30,5,3408.3
10419,8868,13,3,1942.18
10420,1878,42,4,4422.82
10421,9153,27,1,1148.92
10422,2270,36,2,3553.12
10423,6433,47,4,2439.65
10424,6935,29,3,3293.52
10425,6473,8,1,3979.07
10426,6216,15,1,1281.84
10427,5142,2,1,448.15
10428,2805,27,4,1824.92
10429,5986,36,4,1126.54
10430,2242,50,1,2169.05
10431,7248,5,1,3465.52
10432,911,24,5,1989.01
10433,3135,16,3,4206.55
10434,2992,36,4,4102.67
10435,6449,2,1,4558.0
10436,5794,36,5,604.73
10437,6843,2,1,2716.29
10438,466,13,1,3025.3
10439,4351,13,1,2585.03
10440,4312,28,1,4547.89
10441,4520,1,5,89.19
10442,9828,38,5,2327.28
10443,5384,6,3,4554.1
10444,2468,50,5,2508.31
10445,6800,35,3,1852.51
10446,4303,35,1,1212.65
10447,6513,21,5,4152.27
10448,7930,50,4,4954.29
10449,5259,1,4,1858.99
10450,5285,2,2,451.56
10451,4221,2,1,1226.53
10452,8860,2,2,4357.08
10453,5400,49,3,1812.44
10454,1940,46,1,2393.18
10455,7131,19,1,4166.24
10456,1860,45,3,4828.8
10457,2632,2,1,4116.35
10458,7082,38,4,2715.35
10459,6668,13,5,4501.29
10460,4269,48,3,1917.01
10461,1158,1,4,3238.49
10462,4710,34,2,3345.49
10463,2363,28,1,3568.8
10464,2605,26,2,779.3
10465,1611,23,3,133.81
10466,3041,41,5,3753.53
10467,4755,13,2,857.58
10468,9031,39,3,1052.61
10469,4585,17,5,4195.27
10470,8961,10,2,4092.35
10471,1136,20,2,50.14
10472,2702,23,4,1255.54
10473,8130,28,4,4666.28
10474,2856,34,2,566.63
10475,9912,32,5,2975.5
10476,2438,43,3,1118.14
10477,9380,48,1,3666.59
10478,3884,5,4,4812.82
10479,4733,22,3,1938.5
10480,3329,3,4,2306.87
10481,4069,23,3,2997.87
10482,6896,21,3,3723.4
10483,3357,17,1,4631.96
10484,3214,30,1,4093.09
10485,6310,43,1,3062.0
10486,4263,5,5,2773.06
10487,6011,25,3,1620.08
10488,9234,11,4,306.34
10489,3315,48,2,3809.97
10490,9588,6,4,3622.49
10491,1157,50,2,286.98
10492,1584,29,1,1941.68
10493,7055,2,5,1582.74
10494,3884,44,5,1588.6
10495,9284,14,1,4016.62
10496,3731,30,5,885.76
10497,3832,30,2,66.81
10498,4098,19,3,1447.61
10499,593,14,2,483.48
10500,4070,5,1,4649.09
10501,8274,29,1,3846.99
10502,9665,31,2,949.64
10503,6999,50,4,2280.85
10504,1116,34,4,4461.8
10505,1736,13,4,1747.35
10506,3781,14,2,1717.2
10507,5503,17,2,1225.13
10508,6121,49,1,3090.65
10509,4449,48,5,3431.74
10510,7786,18,4,984.05
10511,8152,19,3,4624.26
10512,7377,48,3,1219.43
10513,8101,18,4,517.39
10514,2043,48,1,519.66
10515,7509,50,4,889.72
10516,6594,19,1,592.78
10517,3138,34,3,138.43
10518,533,18,4,3948.06
10519,5841,46,4,1401.78
10520,5964,36,4,866.94
10521,9230,5,2,3733.21
10522,2278,40,5,3998.39
10523,5545,10,4,2315.75
10524,3645,10,5,527.01
10525,7204,3,1,462.36
10526,8934,40,1,3782.8
10527,6376,13,1,2051.55
10528,6069,34,2,2807.68
10529,9637,27,1,842.6
10530,4576,34,3,3244.81
10531,1262,13,4,2990.75
10532,2282,24,5,2327.24
10533,7845,6,2,576.7
10534,8446,35,3,4582.49
10535,1246,47,2,3660.32
10536,4873,1,4,4896.12
10537,2785,37,4,3835.72
10538,8979,42,4,2001.66
10539,1391,44,3,705.12
10540,3908,46,1,2726.51
10541,2062,4,5,770.57
10542,3307,17,1,2174.01
10543,6414,18,3,2748.81
10544,8222,24,1,2282.93
10545,9086,34,5,1383.48
10546,8037,46,5,4982.85
10547,8160,43,4,414.17
10548,4672,29,4,2612.13
10549,4190,4,1,247.52
10550,6262,13,2,2672.76
10551,3151,17,3,3956.44
10552,4406,7,4,492.47
10553,4138,8,5,3782.68
10554,485,34,5,3694.32
10555,5559,19,5,1566.39
10556,5329,49,1,2416.31
10557,842,18,4,257.48
10558,4593,1,2,4647.83
10559,2536,49,5,1326.8
10560,7399,36,1,3650.91
10561,2909,12,1,3395.14
10562,3583,22,4,3901.04
10563,5226,2,3,799.94
10564,4450,22,5,701.98
10565,3844,3,2,463.91
10566,4528,24,4,2386.49
10567,9160,5,5,3565.66
10568,3025,41,5,3030.94
10569,5236,16,1,1731.63
10570,3972,50,4,1655.73
10571,371,35,2,164.16
10572,545,39,1,353.73
10573,5338,2,3,4181.65
10574,5328,35,2,2625.91
10575,5706,11,4,3816.31
10576,1656,30,5,2073.01
10577,7776,2,1,226.54
10578,2895,4,2,1917.16
10579,6762,45,3,3824.34
10580,3629,31,3,4144.57
10581,5733,45,4,1388.3
10582,2190,49,1,406.69
10583,9173,25,4,2918.46
10584,5062,13,2,2911.34
10585,6403,31,1,2290.04
10586,9688,26,3,3394.85
10587,7723,21,2,4480.5
10588,9112,41,4,1348.89
10589,6437,29,5,3982.32
10590,4300,4,5,4776.9
10591,8958,27,3,2060.18
10592,7520,42,2,4035.81
10593,9060,34,2,1992.27
10594,5898,16,4,3974.27
10595,7216,15,3,4483.5
10596,9077,17,3,3933.69
10597,1868,8,3,3270.36
10598,7171,37,3,3693.11
10599,7181,40,5,2984.07
10600,6666,43,2,4326.31
10601,1773,45,4,3346.35
10602,3995,15,5,490.27
10603,8914,40,3,3847.91
10604,5994,1,1,484.64
10605,1093,18,2,4649.79
10606,33,49,3,2421.73
10607,5802,1,2,708.13
10608,3332,43,1,4965.27
10609,3423,47,3,451.48
10610,5813,37,4,4462.46
10611,6481,9,1,4636.55
10612,7630,49,1,1791.04
10613,130,42,4,1225.38
10614,9504,46,2,3023.6
10615,7614,25,3,2456.35
10616,6449,17,5,1884.14
10617,5617,39,2,1682.34
10618,883,49,4,2830.61
10619,6316,8,3,4303.67
10620,9084,20,5,3450.9
10621,2935,23,5,1970.12
10622,8301,10,1,4964.09
10623,1546,50,5,1393.5
10624,8599,23,5,3007.49
10625,2707,24,5,1371.43
10626,63,20,1,1284.29
10627,1532,24,2,2994.74
10628,8186,44,4,2855.75
10629,6995,31,1,584.14
10630,9183,11,3,4304.15
10631,427,17,5,2283.76
10632,8714,6,3,947.91
10633,5630,14,4,1883.17
10634,318,36,3,3908.1
10635,2135,12,5,3144.6
10636,5456,42,4,2277.39
10637,442,47,3,2153.94
10638,9546,7,4,4738.2
10639,7529,15,3,184.21
10640,4086,25,1,3485.58
10641,5146,43,2,4941.62
10642,8985,42,3,3585.52
10643,1492,26,2,4685.6
10644,73,13,3,138.95
10645,754,17,3,840.31
10646,1911,47,3,4015.01
10647,4200,12,4,2575.0
10648,4932,30,4,2208.81
10649,5150,11,2,1372.52
10650,9470,37,3,471.03
10651,454,37,3,3574.49
10652,4926,3,5,4567.08
10653,3781,50,2,1579.6
10654,7395,34,5,4877.66
10655,315,24,4,3485.79
10656,1288,12,1,3094.57
10657,6507,19,2,2506.52
10658,5829,44,5,847.2
10659,6498,44,2,1935.07
10660,789,32,5,2553.85
10661,1640,45,2,4578.13
10662,5045,17,5,2317.25
10663,4844,15,3,4343.6
10664,5931,32,5,3525.09
10665,1686,20,1,2353.2
10666,1688,34,5,4145.29
10667,8761,41,5,382.52
10668,4702,44,4,598.15
10669,373,35,4,4377.61
10670,9703,20,1,2222.19
10671,741,4,2,2087.47
10672,3440,10,5,3654.79
10673,8035,25,2,3938.71
10674,115,12,2,2789.34
10675,8133,20,4,4743.19
10676,6893,46,2,4957.11
10677,6334,29,1,1217.42
10678,150,35,5,2656.8
10679,7255,8,3,2920.06
10680,5116,18,5,4333.11
10681,6548,50,1,3692.96
10682,8113,8,1,1727.39
10683,8063,30,4,4405.51
10684,8228,39,5,1086.43
10685,4782,2,2,1124.94
10686,673,37,4,4072.71
10687,8778,4,2,1737.38
10688,6367,28,3,1517.32
10689,7757,43,2,4127.19
10690,6876,42,4,1852.12
10691,4347,27,1,2150.05
10692,3405,16,2,2538.27
10693,5400,20,4,2153.03
10694,1,28,4,1264.75
10695,8220,15,4,2794.18
10696,7094,34,4,1386.25
10697,852,4,1,499.88
10698,9692,3,3,4241.04
10699,2264,31,4,420.33
10700,5049,42,1,123.88
10701,9546,35,4,2725.16
10702,8779,33,1,3003.96
10703,1550,8,5,3928.3
10704,2751,50,2,4651.64
10705,5952,50,3,2628.81
10706,2593,6,5,2938.86
10707,4677,47,1,3060.58
10708,7177,25,5,1639.85
10709,8016,50,1,1472.87
10710,3017,6,4,62.16
10711,7232,17,4,3933.13
10712,9301,27,2,567.89
10713,59,33,2,2836.57
10714,333,45,2,1556.9
10715,5172,18,3,4693.66
10716,1421,13,5,2623.8
10717,3194,25,3,3068.08
10718,3395,22,4,4053.32
10719,5072,11,4,1989.45
10720,9252,34,1,3691.55
10721,7977,40,4,854.93
10722,566,27,2,3958.68
10723,6396,8,2,600.63
10724,8987,38,1,3738.42
10725,1298,49,2,3568.34
10726,7319,43,1,4109.46
10727,3256,46,3,1074.0
10728,7418,36,5,1818.62
10729,1004,9,3,3887.86
10730,1710,26,5,2753.23
10731,8342,10,2,786.53
10732,6804,29,3,4907.75
10733,2288,2,4,352.41
10734,8876,25,3,4491.74
10735,9198,42,1,1495.15
10736,6714,49,5,2187.16
10737,3771,2,1,2426.87
10738,8519,22,3,4078.07
10739,7036,6,5,1495.03
10740,3738,40,2,4035.45
10741,8936,6,4,2391.34
10742,6847,8,2,3449.24
10743,605,28,2,4541.08
10744,7220,28,1,956.8
